UserId,MovieId,Pred_rating
1,1172,2.1303060824851787
1,1405,2.338221634187702
1,2193,2.742772153089307
1,2968,3.0249983768160655
2,52,4.019352751604266
2,144,3.7901552306371755
2,248,2.9365799149700043
2,314,3.5942159485583134
2,319,3.8726837870788517
2,370,3.172492028036767
2,371,3.189070247269812
2,372,2.87897131697465
2,382,3.1690969402055362
2,405,2.577148092451335
2,485,3.213468706799773
2,537,3.1096237724758753
2,550,3.1513055891368946
2,616,3.638916482608956
2,661,3.3869531869984173
2,720,4.161148483031868
3,377,2.9684510887317246
3,592,3.1538548421254973
3,595,3.1183209566322985
3,736,2.78255036026807
3,1197,3.769675992369179
3,1721,3.1214553801002856
3,2716,3.3395226186626767
3,5349,3.118139683716373
3,8636,2.9992995187437956
3,44191,3.8607281844843615
3,84236,3.625
4,185,3.23913715896883
4,356,4.634086659626029
4,357,4.129594045246406
4,364,4.345562179853744
4,410,3.740952850250814
4,435,3.3106295504515675
4,440,4.209210953242489
4,442,3.09034834378319
4,588,4.329090157072504
4,589,4.796618050345787
4,594,4.328267614259237
4,596,4.0948020521627155
4,610,3.6963014159568024
4,616,3.9421569586996137
4,919,4.6823420589532425
4,1022,4.204338240749416
4,1028,4.864300346018381
4,1032,4.224780140097128
4,1033,3.683736169592284
4,1282,4.329871181450706
4,1334,3.5209163230421034
4,1372,3.045014613108352
4,1580,4.408450431111401
4,1858,3.0558375082101197
4,1967,4.5235929642212245
4,2033,3.6529174469278316
4,2078,4.195711987574798
4,2081,4.327551987074859
4,2085,3.8513803844855063
4,2087,4.325192178873622
4,2094,3.5146667493482617
4,2096,4.371436723723711
4,2102,4.747403641262678
4,2124,3.823034342645566
4,2141,3.960381981229334
4,2454,4.111106035792975
4,3034,4.535340095183325
4,3108,4.06789993603834
4,3255,4.432174270755748
4,3263,4.5887235467511465
4,4006,4.524595408204133
5,3,2.977066311355885
5,39,3.7078107786060635
5,104,3.408384404196519
5,788,3.2700356421335277
5,1247,3.927501262456184
5,1485,3.320618852913599
5,1544,2.8853200408300186
5,1777,3.657019886246655
5,1997,3.583993548262097
5,2770,3.009042427981176
5,4018,3.5247613500606048
5,4025,3.2748363622865213
5,4447,3.8911294690468026
5,4718,3.129981469099011
5,5266,3.620650154927845
5,5995,3.849602774829224
5,6373,3.420905787828622
5,8376,2.6073259514179856
5,30749,3.458762688393591
5,33679,3.1237569557266127
6,173,1.6939884818073518
6,1687,2.2859557733034057
6,2019,3.5952241836865633
6,2072,2.104125786448453
6,2528,3.5703959696146246
6,2723,3.108425226300523
6,3300,3.089711732870745
6,4641,3.0047401074913798
6,4975,2.096741408884797
7,260,4.18672894276725
7,316,2.784662951993636
7,377,3.2184563546918823
7,380,3.0581539291735833
7,480,3.4960425122173135
7,589,3.800243220697724
7,1036,3.578399666338919
7,1129,3.1104220666849924
7,1198,3.9981208039612603
7,1240,3.6652935463967795
7,1275,3.4395384884849753
7,1371,2.7956224903545532
7,1372,2.3635184078345928
7,1373,1.9280424937646794
7,1374,3.4412409348296036
7,1375,2.7371521622693216
7,1376,3.099034521570902
7,1408,3.181243660454962
8,32,4.2041669883747925
8,110,3.9463229622872094
8,1219,4.184818501803724
8,1225,4.006110851644611
8,1258,4.122984621250945
8,1358,3.566187388578773
8,1704,4.0948943008352074
8,1961,3.9595833117262025
8,2028,3.9667211105569247
8,2329,4.122561251040164
8,2791,3.6784931979629705
8,2804,3.687840222327524
8,2918,4.1618679597448205
8,3996,4.01514852032722
8,5650,3.469064410419828
8,8873,3.574181469319024
8,8874,3.8628181946592526
8,33166,4.205744871138729
8,40583,3.6588183308900226
8,40819,3.9606247389025775
8,42007,3.891304347826087
8,43556,3.891304347826087
8,43871,2.2910365696400254
8,44004,2.88995080905047
9,1177,3.307734063755249
9,1721,3.271913620375919
9,2125,3.6062122968199617
9,2140,3.2094278406007692
9,2391,3.91932372159842
9,2427,2.828085547835733
9,2490,3.4197072238234503
9,2539,3.2833955832166675
9,2857,3.0173166595080207
10,592,3.2278222041975173
10,1101,3.6138484332721745
10,1127,3.682032746862658
10,1210,4.261436417287091
10,1220,4.033752089282277
10,1240,4.175532332121958
10,1291,4.042111712171152
10,2406,3.7354533271345742
10,2410,3.2004735083233573
10,3019,4.375412263715628
11,50,4.310423499595315
11,778,4.3132023740057175
11,923,4.15723908291233
11,1027,3.6909327904512073
11,1408,3.4713513918954337
11,2762,3.870607881894794
11,5669,3.936304609445523
11,26614,3.8975898766375883
12,253,2.7183958520704667
12,673,1.934491149365266
12,736,2.003068272316661
12,737,1.3306732469244325
12,1032,1.8213336266372882
12,2460,2.742548193678246
12,2668,2.1088175607982644
12,3146,2.1108767313720196
12,3176,3.0496892263218376
12,3324,0.9866859684841611
12,3770,1.1956893931102153
12,3773,1.3835866648876103
12,3780,2.8333333333333335
13,47,3.6171991278878295
13,296,3.835627255844567
13,527,4.1492751381883295
13,587,3.5256760949185355
13,919,3.8958846356611687
13,1265,3.5889282895250725
13,2571,3.9566078839259777
13,4886,3.9880924456585833
13,4993,3.861438936813734
13,58559,4.091254292729321
13,64614,3.7281266677851574
14,2394,2.82093537097349
14,2724,3.380113970251987
14,3114,2.714547031520449
14,3157,1.585536157744692
15,371,2.533261253229319
15,372,2.3052041600747946
15,429,1.309621919070095
15,520,2.354318134512183
15,913,3.5986198695101215
15,1100,1.4134223326681938
15,1183,2.405586614296136
15,1283,3.4214103343177236
15,1289,3.8139262093914126
15,1385,3.326837087932695
15,1502,0.9902803185861668
15,1689,2.0131304043348677
15,1752,1.6798450929152868
15,1754,2.600482328615299
15,1792,1.8228390292460606
15,1816,2.1629398654584393
15,1836,2.373467889660045
15,1862,1.518385580503848
15,1895,2.295314614043372
15,2025,1.952761265012413
15,2269,1.8794007443118748
15,2282,2.6364262106038314
15,2334,3.0149860477382804
15,2387,3.1738220413411624
15,2406,2.9247205240268856
15,2413,2.0130885627436954
15,2539,2.1176813300035895
15,2568,0.8029000915015964
15,2717,1.9690817272159338
15,2718,2.033004169136287
15,2976,2.2926313880772877
15,3146,2.198360897796403
15,3285,1.8633628393700952
15,3316,1.489368561962063
15,3476,3.196409130767689
15,3484,1.9106254040036954
15,3552,2.6273362217074054
15,3577,2.7224264705882355
15,3707,1.3037371536330618
15,3728,2.974165243474225
15,3755,2.483183764421109
15,3968,1.0697113354863026
15,4007,2.9013104440879083
15,4019,2.275423266932704
15,4388,1.2566508545203847
15,4642,3.1247702823599153
15,4823,1.7791370493266234
15,4914,3.0023591754453802
15,4958,1.6700249858230851
15,4992,1.6991198806486496
15,5000,2.7224264705882355
15,5110,2.4603508477708202
15,5171,1.545475761562154
15,5291,2.7740415073375853
15,5296,1.882835034552854
15,5299,2.32102481742808
15,5308,2.053388918323102
15,5346,2.411816690131031
15,5364,2.4254799437319385
15,5620,1.8520641436417744
15,5816,2.3522625952073337
